id,preg_rate_color,chlamydia_rate_color,women_uninsured_rate_color,child_poverty_rate_color,adherents_rate_color,feature_rate_color,predicted_vals
31057,"rgb(107,174,214)","rgb(200,229,109)","rgb(158,81,28)","rgb(0,188,200)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
31059,"rgb(247,251,255)","rgb(200,229,109)","rgb(216,111,38)","rgb(13,240,255)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
31061,"rgb(107,174,214)","rgb(200,229,109)","rgb(187,96,33)","rgb(0,156,166)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
31063,"rgb(107,174,214)","rgb(179,219,51)","rgb(187,96,33)","rgb(0,188,200)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
31065,"rgb(222,235,247)","rgb(200,229,109)","rgb(187,96,33)","rgb(0,156,166)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
31067,"rgb(222,235,247)","rgb(200,229,109)","rgb(227,149,95)","rgb(13,240,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
31069,"rgb(107,174,214)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,124,132)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
31071,"rgb(107,174,214)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,188,200)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
31073,"rgb(107,174,214)","rgb(189,224,80)","rgb(187,96,33)","rgb(13,240,255)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
31075,"rgb(107,174,214)","rgb(200,229,109)","rgb(158,81,28)","rgb(0,188,200)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
31077,"rgb(107,174,214)","rgb(200,229,109)","rgb(158,81,28)","rgb(0,124,132)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
31079,"rgb(8,81,156)","rgb(138,171,31)","rgb(227,149,95)","rgb(13,240,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
31081,"rgb(247,251,255)","rgb(200,229,109)","rgb(227,149,95)","rgb(200,252,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
31083,"rgb(107,174,214)","rgb(200,229,109)","rgb(187,96,33)","rgb(0,188,200)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
31085,"rgb(107,174,214)","rgb(200,229,109)","rgb(100,51,18)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
31087,"rgb(107,174,214)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,156,166)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
31089,"rgb(222,235,247)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,188,200)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
31091,"rgb(107,174,214)","rgb(200,229,109)","rgb(187,96,33)","rgb(13,240,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
31093,"rgb(247,251,255)","rgb(200,229,109)","rgb(227,149,95)","rgb(13,240,255)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
31095,"rgb(222,235,247)","rgb(200,229,109)","rgb(187,96,33)","rgb(13,240,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
31097,"rgb(222,235,247)","rgb(200,229,109)","rgb(187,96,33)","rgb(132,247,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
31099,"rgb(247,251,255)","rgb(200,229,109)","rgb(187,96,33)","rgb(13,240,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
31101,"rgb(158,202,225)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,219,234)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
31103,"rgb(107,174,214)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,92,98)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
31105,"rgb(198,219,239)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,188,200)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
31107,"rgb(222,235,247)","rgb(200,229,109)","rgb(158,81,28)","rgb(0,188,200)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
31109,"rgb(222,235,247)","rgb(68,85,15)","rgb(187,96,33)","rgb(132,247,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
31111,"rgb(158,202,225)","rgb(138,171,31)","rgb(227,149,95)","rgb(13,240,255)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
31113,"rgb(107,174,214)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,219,234)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
31115,"rgb(107,174,214)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
31117,"rgb(107,174,214)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,188,200)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
31119,"rgb(158,202,225)","rgb(161,200,36)","rgb(187,96,33)","rgb(13,240,255)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
31121,"rgb(247,251,255)","rgb(200,229,109)","rgb(227,149,95)","rgb(13,240,255)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
31123,"rgb(198,219,239)","rgb(200,229,109)","rgb(187,96,33)","rgb(0,124,132)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
31125,"rgb(247,251,255)","rgb(200,229,109)","rgb(187,96,33)","rgb(0,219,234)","rgb(83,20,114)","rgb(105,105,105)","rgb(120,32,21)"
31127,"rgb(222,235,247)","rgb(161,200,36)","rgb(227,149,95)","rgb(13,240,255)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
31129,"rgb(222,235,247)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,188,200)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
31131,"rgb(198,219,239)","rgb(161,200,36)","rgb(187,96,33)","rgb(132,247,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
31133,"rgb(107,174,214)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,188,200)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
31135,"rgb(107,174,214)","rgb(200,229,109)","rgb(187,96,33)","rgb(0,188,200)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
31137,"rgb(222,235,247)","rgb(200,229,109)","rgb(187,96,33)","rgb(13,240,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
31139,"rgb(247,251,255)","rgb(200,229,109)","rgb(187,96,33)","rgb(13,240,255)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
31141,"rgb(198,219,239)","rgb(138,171,31)","rgb(158,81,28)","rgb(200,252,255)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
31143,"rgb(247,251,255)","rgb(200,229,109)","rgb(227,149,95)","rgb(132,247,255)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
31145,"rgb(198,219,239)","rgb(179,219,51)","rgb(227,149,95)","rgb(13,240,255)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
31147,"rgb(222,235,247)","rgb(161,200,36)","rgb(187,96,33)","rgb(0,188,200)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
31149,"rgb(107,174,214)","rgb(200,229,109)","rgb(129,66,23)","rgb(0,60,64)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
31151,"rgb(198,219,239)","rgb(161,200,36)","rgb(227,149,95)","rgb(200,252,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
31153,"rgb(222,235,247)","rgb(114,142,25)","rgb(187,96,33)","rgb(200,252,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
31155,"rgb(247,251,255)","rgb(200,229,109)","rgb(187,96,33)","rgb(200,252,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(120,32,21)"
31157,"rgb(33,113,181)","rgb(138,171,31)","rgb(187,96,33)","rgb(0,124,132)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
31159,"rgb(247,251,255)","rgb(200,229,109)","rgb(227,149,95)","rgb(200,252,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
31161,"rgb(198,219,239)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,124,132)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
31163,"rgb(107,174,214)","rgb(200,229,109)","rgb(158,81,28)","rgb(0,188,200)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
31165,"rgb(107,174,214)","rgb(200,229,109)","rgb(158,81,28)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
31167,"rgb(222,235,247)","rgb(200,229,109)","rgb(227,149,95)","rgb(132,247,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
31169,"rgb(222,235,247)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,219,234)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
31171,"rgb(107,174,214)","rgb(91,114,20)","rgb(158,81,28)","rgb(0,219,234)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
31173,"rgb(8,48,107)","rgb(68,85,15)","rgb(187,96,33)","rgb(0,60,64)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
31175,"rgb(247,251,255)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,188,200)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
31177,"rgb(247,251,255)","rgb(179,219,51)","rgb(216,111,38)","rgb(200,252,255)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
31179,"rgb(247,251,255)","rgb(179,219,51)","rgb(187,96,33)","rgb(132,247,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
31181,"rgb(107,174,214)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,219,234)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
31183,"rgb(107,174,214)","rgb(200,229,109)","rgb(158,81,28)","rgb(0,124,132)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
31185,"rgb(222,235,247)","rgb(189,224,80)","rgb(187,96,33)","rgb(132,247,255)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
32001,"rgb(33,113,181)","rgb(91,114,20)","rgb(227,149,95)","rgb(13,240,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
32003,"rgb(33,113,181)","rgb(68,85,15)","rgb(227,149,95)","rgb(13,240,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
32005,"rgb(247,251,255)","rgb(138,171,31)","rgb(227,149,95)","rgb(200,252,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
32009,"rgb(107,174,214)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,219,234)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
32013,"rgb(66,146,198)","rgb(68,85,15)","rgb(100,51,18)","rgb(13,240,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
32015,"rgb(158,202,225)","rgb(91,114,20)","rgb(100,51,18)","rgb(132,247,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
32017,"rgb(247,251,255)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,219,234)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
32019,"rgb(66,146,198)","rgb(114,142,25)","rgb(227,149,95)","rgb(13,240,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
32021,"rgb(66,146,198)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,92,98)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
32023,"rgb(66,146,198)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,219,234)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
32027,"rgb(66,146,198)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,188,200)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
32029,"rgb(107,174,214)","rgb(161,200,36)","rgb(227,149,95)","rgb(200,252,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
32031,"rgb(66,146,198)","rgb(68,85,15)","rgb(100,51,18)","rgb(132,247,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
32033,"rgb(158,202,225)","rgb(179,219,51)","rgb(158,81,28)","rgb(13,240,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
32510,"rgb(8,81,156)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,188,200)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
33001,"rgb(222,235,247)","rgb(161,200,36)","rgb(227,149,95)","rgb(200,252,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
33003,"rgb(247,251,255)","rgb(189,224,80)","rgb(227,149,95)","rgb(13,240,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)"
33005,"rgb(247,251,255)","rgb(161,200,36)","rgb(227,149,95)","rgb(200,252,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
33007,"rgb(198,219,239)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,219,234)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
33009,"rgb(247,251,255)","rgb(161,200,36)","rgb(158,81,28)","rgb(200,252,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
33011,"rgb(247,251,255)","rgb(114,142,25)","rgb(187,96,33)","rgb(200,252,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
33013,"rgb(247,251,255)","rgb(161,200,36)","rgb(227,149,95)","rgb(200,252,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
33015,"rgb(247,251,255)","rgb(189,224,80)","rgb(187,96,33)","rgb(200,252,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
33017,"rgb(247,251,255)","rgb(114,142,25)","rgb(227,149,95)","rgb(200,252,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
33019,"rgb(158,202,225)","rgb(179,219,51)","rgb(227,149,95)","rgb(132,247,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)"
34001,"rgb(158,202,225)","rgb(91,114,20)","rgb(227,149,95)","rgb(13,240,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(120,32,21)"
34003,"rgb(247,251,255)","rgb(179,219,51)","rgb(227,149,95)","rgb(200,252,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(120,32,21)"
34005,"rgb(247,251,255)","rgb(114,142,25)","rgb(187,96,33)","rgb(200,252,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(120,32,21)"
34007,"rgb(158,202,225)","rgb(68,85,15)","rgb(158,81,28)","rgb(13,240,255)","rgb(104,25,142)","rgb(105,105,105)","rgb(120,32,21)"
34009,"rgb(198,219,239)","rgb(161,200,36)","rgb(227,149,95)","rgb(132,247,255)","rgb(104,25,142)","rgb(105,105,105)","rgb(120,32,21)"
34011,"rgb(8,48,107)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,124,132)","rgb(177,80,224)","rgb(105,105,105)","rgb(120,32,21)"
34013,"rgb(158,202,225)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,188,200)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
34015,"rgb(247,251,255)","rgb(161,200,36)","rgb(227,149,95)","rgb(200,252,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)"
34017,"rgb(158,202,225)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,188,200)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
34019,"rgb(247,251,255)","rgb(189,224,80)","rgb(227,149,95)","rgb(200,252,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)"
34021,"rgb(222,235,247)","rgb(91,114,20)","rgb(227,149,95)","rgb(132,247,255)","rgb(104,25,142)","rgb(105,105,105)","rgb(120,32,21)"
34023,"rgb(247,251,255)","rgb(138,171,31)","rgb(227,149,95)","rgb(200,252,255)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
34025,"rgb(247,251,255)","rgb(161,200,36)","rgb(227,149,95)","rgb(200,252,255)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
34027,"rgb(247,251,255)","rgb(189,224,80)","rgb(227,149,95)","rgb(200,252,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(120,32,21)"
34029,"rgb(247,251,255)","rgb(189,224,80)","rgb(158,81,28)","rgb(132,247,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)"
34031,"rgb(158,202,225)","rgb(114,142,25)","rgb(129,66,23)","rgb(0,219,234)","rgb(104,25,142)","rgb(105,105,105)","rgb(120,32,21)"
34033,"rgb(158,202,225)","rgb(91,114,20)","rgb(227,149,95)","rgb(13,240,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
34035,"rgb(247,251,255)","rgb(179,219,51)","rgb(227,149,95)","rgb(200,252,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)"
34037,"rgb(247,251,255)","rgb(200,229,109)","rgb(227,149,95)","rgb(200,252,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)"
34039,"rgb(222,235,247)","rgb(114,142,25)","rgb(100,51,18)","rgb(200,252,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(120,32,21)"
34041,"rgb(247,251,255)","rgb(189,224,80)","rgb(227,149,95)","rgb(200,252,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
35001,"rgb(33,113,181)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,188,200)","rgb(147,36,200)","rgb(105,105,105)","rgb(120,32,21)"
35003,"rgb(198,219,239)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,60,64)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)"
35005,"rgb(8,48,107)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,92,98)","rgb(104,25,142)","rgb(105,105,105)","rgb(120,32,21)"
35006,"rgb(8,81,156)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,92,98)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)"
35007,"rgb(33,113,181)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,92,98)","rgb(104,25,142)","rgb(105,105,105)","rgb(120,32,21)"
35009,"rgb(8,48,107)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,124,132)","rgb(104,25,142)","rgb(105,105,105)","rgb(120,32,21)"
35011,"rgb(66,146,198)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,92,98)","rgb(41,10,56)","rgb(120,32,21)","rgb(120,32,21)"
35013,"rgb(8,81,156)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,60,64)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)"
35015,"rgb(8,48,107)","rgb(91,114,20)","rgb(129,66,23)","rgb(0,188,200)","rgb(62,15,85)","rgb(105,105,105)","rgb(120,32,21)"
35017,"rgb(8,81,156)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,92,98)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
35019,"rgb(8,81,156)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,92,98)","rgb(41,10,56)","rgb(120,32,21)","rgb(105,105,105)"
35021,"rgb(107,174,214)","rgb(161,200,36)","rgb(100,51,18)","rgb(0,188,200)","rgb(41,10,56)","rgb(105,105,105)","rgb(120,32,21)"
35023,"rgb(33,113,181)","rgb(138,171,31)","rgb(129,66,23)","rgb(0,60,64)","rgb(41,10,56)","rgb(120,32,21)","rgb(105,105,105)"
35025,"rgb(8,48,107)","rgb(45,56,10)","rgb(100,51,18)","rgb(0,124,132)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
35027,"rgb(33,113,181)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,124,132)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
35028,"rgb(247,251,255)","rgb(189,224,80)","rgb(227,149,95)","rgb(200,252,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
35029,"rgb(8,48,107)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,60,64)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
35031,"rgb(33,113,181)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,60,64)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
35033,"rgb(158,202,225)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,60,64)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
35035,"rgb(66,146,198)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,92,98)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
35037,"rgb(8,48,107)","rgb(45,56,10)","rgb(187,96,33)","rgb(0,60,64)","rgb(41,10,56)","rgb(120,32,21)","rgb(105,105,105)"
35039,"rgb(8,48,107)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,124,132)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
35041,"rgb(33,113,181)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,92,98)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
35043,"rgb(158,202,225)","rgb(91,114,20)","rgb(227,149,95)","rgb(13,240,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
35045,"rgb(8,81,156)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,124,132)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
35047,"rgb(66,146,198)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,92,98)","rgb(41,10,56)","rgb(120,32,21)","rgb(105,105,105)"
35049,"rgb(66,146,198)","rgb(91,114,20)","rgb(100,51,18)","rgb(0,188,200)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
35051,"rgb(33,113,181)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,60,64)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
35053,"rgb(33,113,181)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,60,64)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
35055,"rgb(66,146,198)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,124,132)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
35057,"rgb(66,146,198)","rgb(161,200,36)","rgb(227,149,95)","rgb(0,60,64)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
35059,"rgb(66,146,198)","rgb(138,171,31)","rgb(129,66,23)","rgb(0,92,98)","rgb(62,15,85)","rgb(120,32,21)","rgb(105,105,105)"
35061,"rgb(8,81,156)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,156,166)","rgb(147,36,200)","rgb(105,105,105)","rgb(120,32,21)"
36001,"rgb(247,251,255)","rgb(91,114,20)","rgb(227,149,95)","rgb(13,240,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
36003,"rgb(247,251,255)","rgb(179,219,51)","rgb(216,111,38)","rgb(0,156,166)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
36005,"rgb(66,146,198)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,60,64)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
36007,"rgb(222,235,247)","rgb(114,142,25)","rgb(216,111,38)","rgb(0,188,200)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
36009,"rgb(198,219,239)","rgb(189,224,80)","rgb(216,111,38)","rgb(0,124,132)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
36011,"rgb(222,235,247)","rgb(114,142,25)","rgb(216,111,38)","rgb(0,188,200)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
36013,"rgb(198,219,239)","rgb(114,142,25)","rgb(216,111,38)","rgb(0,124,132)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
36015,"rgb(158,202,225)","rgb(91,114,20)","rgb(216,111,38)","rgb(0,124,132)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
36017,"rgb(198,219,239)","rgb(161,200,36)","rgb(216,111,38)","rgb(0,188,200)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
36019,"rgb(247,251,255)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,219,234)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
36021,"rgb(222,235,247)","rgb(138,171,31)","rgb(227,149,95)","rgb(13,240,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
36023,"rgb(247,251,255)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,188,200)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
36025,"rgb(222,235,247)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,156,166)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
36027,"rgb(247,251,255)","rgb(138,171,31)","rgb(227,149,95)","rgb(132,247,255)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
36029,"rgb(222,235,247)","rgb(68,85,15)","rgb(216,111,38)","rgb(0,188,200)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
36031,"rgb(222,235,247)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,219,234)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
36033,"rgb(198,219,239)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,188,200)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
36035,"rgb(158,202,225)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,188,200)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
36037,"rgb(247,251,255)","rgb(138,171,31)","rgb(216,111,38)","rgb(13,240,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
36039,"rgb(222,235,247)","rgb(161,200,36)","rgb(227,149,95)","rgb(0,219,234)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
36041,"rgb(107,174,214)","rgb(200,229,109)","rgb(227,149,95)","rgb(13,240,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
36043,"rgb(222,235,247)","rgb(179,219,51)","rgb(216,111,38)","rgb(0,219,234)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
36045,"rgb(158,202,225)","rgb(68,85,15)","rgb(216,111,38)","rgb(0,188,200)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
36047,"rgb(198,219,239)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,92,98)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
36049,"rgb(222,235,247)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,156,166)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
